TweetId,Timestamp,Source,Text,Name,Stage,Gender,RetweetCount,FavoriteCount,ImgNum,Rating,RatingCategory,Breed,Confidence,TweetDay
703769065844768768,2016-02-28,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,none,Not Identified,,1017.0,3004.0,2.0,1.0,Low,boxer,0.838994,Sun
703611486317502464,2016-02-27,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,Scooter,pupper,M,1375.0,3535.0,1.0,1.0,Low,Pembroke,0.756441,Sat
703425003149250560,2016-02-27,Twitter for iPhone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",none,Not Identified,,1217.0,3486.0,1.0,0.9,Low,miniature_pinscher,0.2928659999999999,Sat
703382836347330562,2016-02-27,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,Charlie,Not Identified,M,1023.0,3207.0,2.0,1.2,Above Average,golden_retriever,0.945664,Sat
703356393781329922,2016-02-26,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,Socks,Not Identified,,343.0,1760.0,1.0,0.9,Low,Border_collie,0.894842,Fri
703268521220972544,2016-02-26,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,none,pupper,,494.0,1819.0,1.0,1.2,Above Average,kuvasz,0.038243,Fri
703079050210877440,2016-02-26,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,none,floofer,,2792.0,6795.0,2.0,1.1,Below Average,Pembroke,0.778503,Fri
702684942141153280,2016-02-25,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,Lucy,Not Identified,F,962.0,2968.0,1.0,1.1,Below Average,golden_retriever,0.514085,Thu
702671118226825216,2016-02-25,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,Rambo,Not Identified,,506.0,2012.0,1.0,1.0,Low,bloodhound,0.381227,Thu
702598099714314240,2016-02-24,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",Sansa,pupper,F,3124.0,11293.0,1.0,1.1,Below Average,kelpie,0.2191789999999999,Wed
702539513671897089,2016-02-24,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,none,Not Identified,,864.0,2633.0,3.0,1.2,Above Average,Pomeranian,0.714367,Wed
702321140488925184,2016-02-24,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,none,Not Identified,,948.0,3015.0,3.0,1.2,Above Average,West_Highland_white_terrier,0.769159,Wed
702276748847800320,2016-02-23,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",none,Not Identified,,694.0,2278.0,1.0,1.1,Below Average,Boston_bull,0.697303,Tue
702217446468493312,2016-02-23,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",none,Not Identified,,1220.0,4375.0,1.0,0.9,Low,golden_retriever,0.242419,Tue
701981390485725185,2016-02-23,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,Fiji,floofer,F,887.0,3146.0,1.0,1.2,Above Average,Pomeranian,0.491022,Tue
701952816642965504,2016-02-23,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,Rilo,Not Identified,M,925.0,3535.0,1.0,1.1,Below Average,toy_poodle,0.331707,Tue
701889187134500865,2016-02-22,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,Bilbo,Not Identified,M,1253.0,3239.0,1.0,1.1,Below Average,French_bulldog,0.902856,Mon
701601587219795968,2016-02-22,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,Coopson,Not Identified,M,415.0,1922.0,1.0,1.0,Low,Chihuahua,0.993661,Mon
701570477911896070,2016-02-22,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,Yoda,Not Identified,M,837.0,2572.0,1.0,0.9,Low,Yorkshire_terrier,0.90799,Mon
701545186879471618,2016-02-21,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,Millie,pupper,F,549.0,2446.0,1.0,1.0,Low,Border_collie,0.280893,Sun
701214700881756160,2016-02-21,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",none,Not Identified,,4619.0,11239.0,1.0,1.2,Above Average,Chihuahua,0.615163,Sun
700890391244103680,2016-02-20,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,Chet,Not Identified,M,509.0,2031.0,1.0,1.1,Below Average,schipperke,0.1223559999999999,Sat
700864154249383937,2016-02-20,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",none,pupper,M,554.0,2390.0,1.0,1.2,Above Average,kuvasz,0.8058569999999999,Sat
700847567345688576,2016-02-20,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,Crouton,Not Identified,M,449.0,2263.0,1.0,1.0,Low,Rhodesian_ridgeback,0.2525139999999999,Sat
700747788515020802,2016-02-19,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,none,Not Identified,,8404.0,20958.0,1.0,1.1,Below Average,Great_Pyrenees,0.481333,Fri
700518061187723268,2016-02-19,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,Vincent,Not Identified,M,719.0,2386.0,1.0,1.0,Low,American_Staffordshire_terrier,0.569501,Fri
700505138482569216,2016-02-19,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,Kaia,Not Identified,F,520.0,2094.0,1.0,1.2,Above Average,Norwegian_elkhound,0.160205,Fri
700462010979500032,2016-02-18,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,Murphy,Not Identified,M,1622.0,3776.0,1.0,0.6,Low,Pomeranian,0.110268,Thu
700167517596164096,2016-02-18,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,Dotsy,Not Identified,F,651.0,2422.0,1.0,1.0,Low,beagle,0.1625849999999999,Thu
700151421916807169,2016-02-18,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,none,pupper,,605.0,2050.0,1.0,1.1,Below Average,Italian_greyhound,0.176838,Thu
700143752053182464,2016-02-18,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,none,pupper,,2424.0,6891.0,1.0,1.0,Low,golden_retriever,0.53246,Thu
700029284593901568,2016-02-17,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,Coops,Not Identified,,527.0,1910.0,1.0,1.0,Low,West_Highland_white_terrier,0.726571,Wed
700002074055016451,2016-02-17,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,Thumas,Not Identified,M,1196.0,3021.0,1.0,0.9,Low,Chihuahua,0.369488,Wed
699801817392291840,2016-02-17,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,Cooper,pupper,M,845.0,2768.0,2.0,1.1,Below Average,golden_retriever,0.808978,Wed
699788877217865730,2016-02-17,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,Nala,Not Identified,F,469.0,2052.0,1.0,1.2,Above Average,Border_terrier,0.35506,Wed
699779630832685056,2016-02-17,Twitter for iPhone,Take all my money. 10/10 https://t.co/B28ebc5LzQ,none,Not Identified,,1102.0,2496.0,1.0,1.0,Low,malinois,0.706038,Wed
699775878809702401,2016-02-17,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,Fillup,Not Identified,,537.0,1798.0,1.0,1.1,Below Average,Dandie_Dinmont,0.271683,Wed
699446877801091073,2016-02-16,Twitter for iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",Archie,Not Identified,M,2390.0,5492.0,3.0,1.2,Above Average,Pembroke,0.9694,Tue
699434518667751424,2016-02-16,Twitter for iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,none,pupper,,464.0,2022.0,1.0,1.2,Above Average,golden_retriever,0.836572,Tue
699423671849451520,2016-02-16,Twitter for iPhone,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",none,Not Identified,,287.0,1247.0,1.0,1.0,Low,pug,0.99786,Tue
699413908797464576,2016-02-16,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",Miley,Not Identified,F,568.0,1922.0,1.0,1.1,Below Average,Samoyed,0.517479,Tue
699370870310113280,2016-02-15,Twitter for iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,Calbert,Not Identified,M,391.0,1744.0,1.0,1.1,Below Average,cairn,0.337557,Mon
699323444782047232,2016-02-15,Twitter for iPhone,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",none,Not Identified,,783.0,2887.0,1.0,1.0,Low,Labrador_retriever,0.309696,Mon
699079609774645248,2016-02-15,Twitter for iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,Reagan,Not Identified,M,570.0,2252.0,3.0,0.8,Low,schipperke,0.667324,Mon
699072405256409088,2016-02-15,Twitter for iPhone,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,none,Not Identified,,1074.0,2706.0,1.0,1.2,Above Average,Shih-Tzu,0.599587,Mon
699036661657767936,2016-02-15,Twitter for iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,none,pupper,,1086.0,2395.0,1.0,1.3,High,Chihuahua,0.2229429999999999,Mon
698989035503689728,2016-02-14,Twitter for iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,Oliver,Not Identified,M,874.0,3067.0,1.0,1.3,High,Norfolk_terrier,0.24634,Sun
698953797952008193,2016-02-14,Twitter for iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,CeCe,Not Identified,F,823.0,2475.0,1.0,1.1,Below Average,Italian_greyhound,0.382378,Sun
698907974262222848,2016-02-14,Twitter for iPhone,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,none,Not Identified,,550.0,2330.0,3.0,1.0,Low,German_short-haired_pointer,0.983131,Sun
698710712454139905,2016-02-14,Twitter for iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,Cuddles,Not Identified,M,616.0,2258.0,1.0,1.0,Low,Samoyed,0.329895,Sun
698703483621523456,2016-02-14,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,Rusty,Not Identified,M,334.0,1313.0,1.0,0.7,Low,Brittany_spaniel,0.931963,Sun
698635131305795584,2016-02-13,Twitter for iPhone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,none,floofer,M,310.0,1197.0,1.0,1.2,Above Average,Samoyed,0.158464,Sat
698549713696649216,2016-02-13,Twitter for iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,Claude,Not Identified,M,558.0,2146.0,1.0,0.9,Low,French_bulldog,0.998544,Sat
698355670425473025,2016-02-13,Twitter for iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,Jessiga,Not Identified,F,394.0,1699.0,1.0,1.0,Low,pug,0.990191,Sat
698342080612007937,2016-02-13,Twitter for iPhone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,Maximus,Not Identified,M,868.0,2069.0,1.0,1.1,Below Average,boxer,0.8830479999999999,Sat
698262614669991936,2016-02-12,Twitter for iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,Franklin,Not Identified,M,1789.0,4382.0,1.0,1.1,Below Average,Italian_greyhound,0.107948,Fri
698195409219559425,2016-02-12,Twitter for iPhone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,Beau,Not Identified,,5431.0,15473.0,1.0,0.9,Low,Labrador_retriever,0.64369,Fri
698178924120031232,2016-02-12,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,Lily,Not Identified,F,673.0,2581.0,1.0,1.0,Low,Chesapeake_Bay_retriever,0.3518679999999999,Fri
697995514407682048,2016-02-12,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",none,Not Identified,,304.0,1405.0,1.0,1.1,Below Average,Staffordshire_bullterrier,0.2802219999999999,Fri
697990423684476929,2016-02-12,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,Doug,Not Identified,M,1167.0,3007.0,2.0,1.1,Below Average,Pembroke,0.984783,Fri
697943111201378304,2016-02-12,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,Cassie,Not Identified,F,608.0,2183.0,1.0,1.0,Low,Great_Dane,0.126924,Fri
697616773278015490,2016-02-11,Twitter for iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,none,pupper,,919.0,2887.0,1.0,1.1,Below Average,Lhasa,0.521931,Thu
697596423848730625,2016-02-11,Twitter for iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,none,pupper,M,1129.0,2760.0,1.0,1.1,Below Average,Shetland_sheepdog,0.621668,Thu
697575480820686848,2016-02-11,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,Ole,Not Identified,M,451.0,1878.0,1.0,0.8,Low,whippet,0.119805,Thu
697463031882764288,2016-02-10,Twitter for iPhone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,none,Not Identified,,1267.0,3155.0,1.0,1.1,Below Average,Labrador_retriever,0.999885,Wed
697270446429966336,2016-02-10,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,Bentley,Not Identified,M,1710.0,4336.0,1.0,1.0,Low,toy_poodle,0.880014,Wed
697259378236399616,2016-02-10,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",none,Not Identified,,898.0,3029.0,1.0,0.8,Low,Great_Dane,0.999223,Wed
697255105972801536,2016-02-10,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,Charlie,Not Identified,M,1052.0,2840.0,1.0,1.0,Low,Great_Dane,0.173989,Wed
697242256848379904,2016-02-10,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,Oakley,Not Identified,M,615.0,2324.0,1.0,1.0,Low,Eskimo_dog,0.0635328,Wed
696900204696625153,2016-02-09,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,Rosie,Not Identified,F,933.0,2909.0,1.0,1.2,Above Average,Chihuahua,0.2977349999999999,Tue
696894894812565505,2016-02-09,Twitter for iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,none,Not Identified,,613.0,2162.0,1.0,0.9,Low,Appenzeller,0.665628,Tue
696886256886657024,2016-02-09,Twitter for iPhone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,none,Not Identified,,1623.0,4437.0,1.0,1.2,Above Average,kuvasz,0.383941,Tue
696754882863349760,2016-02-08,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,Reptar,Not Identified,M,327.0,1366.0,1.0,1.0,Low,toy_poodle,0.0983781,Mon
696713835009417216,2016-02-08,Twitter for iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,Trevith,pupper,M,583.0,2168.0,1.0,0.9,Low,Chesapeake_Bay_retriever,0.321589,Mon
696488710901260288,2016-02-08,Twitter for iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,none,Not Identified,,925.0,2303.0,1.0,1.2,Above Average,briard,0.369063,Mon
696405997980676096,2016-02-07,Twitter for iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,Berb,Not Identified,M,1050.0,2919.0,1.0,0.7,Low,borzoi,0.132845,Sun
695816827381944320,2016-02-06,Twitter for iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,none,Not Identified,M,1050.0,2750.0,1.0,1.1,Below Average,Pomeranian,0.382234,Sat
695794761660297217,2016-02-06,Twitter for iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,Wyatt,Not Identified,,704.0,2914.0,1.0,1.3,High,Samoyed,0.962139,Sat
695767669421768709,2016-02-06,Twitter for iPhone,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,none,Not Identified,,663.0,1705.0,1.0,1.3,High,soft-coated_wheaten_terrier,0.805139,Sat
695629776980148225,2016-02-05,Twitter for iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,Calvin,Not Identified,M,1888.0,4180.0,1.0,0.8,Low,Old_English_sheepdog,0.693857,Fri
695446424020918272,2016-02-05,Twitter for iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,none,Not Identified,,1646.0,4078.0,1.0,1.2,Above Average,basenji,0.748904,Fri
695409464418041856,2016-02-05,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,Bob,Not Identified,M,3230.0,7959.0,1.0,1.0,Low,pug,0.997445,Fri
695314793360662529,2016-02-04,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,Colin,Not Identified,M,1293.0,3322.0,2.0,1.0,Low,Maltese_dog,0.678547,Thu
695095422348574720,2016-02-04,Twitter for iPhone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,none,pupper,,548.0,2449.0,1.0,1.2,Above Average,papillon,0.227784,Thu
695074328191332352,2016-02-04,Twitter for iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,Lorenzo,pupper,M,987.0,2599.0,1.0,1.1,Below Average,Shih-Tzu,0.5101060000000001,Thu
695051054296211456,2016-02-04,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",Brian,Not Identified,M,715.0,2428.0,1.0,0.6,Low,Boston_bull,0.761454,Thu
694356675654983680,2016-02-02,Twitter for iPhone,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",none,pupper,,250.0,1386.0,1.0,1.0,Low,Pomeranian,0.144272,Tue
694352839993344000,2016-02-02,Twitter for iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,Oliviér,Not Identified,M,538.0,1875.0,2.0,1.0,Low,Australian_terrier,0.407886,Tue
694329668942569472,2016-02-02,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,Grady,pupper,M,449.0,1816.0,1.0,0.9,Low,boxer,0.99006,Tue
694206574471057408,2016-02-01,Twitter for iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",none,Not Identified,,1844.0,3804.0,1.0,1.0,Low,Shih-Tzu,0.352547,Mon
694183373896572928,2016-02-01,Twitter for iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,Lola,Not Identified,F,840.0,2698.0,1.0,0.9,Low,Pekinese,0.08087,Mon
694001791655137281,2016-02-01,Twitter for iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,Chester,floofer,M,921.0,3129.0,1.0,1.1,Below Average,Pembroke,0.769999,Mon
693942351086120961,2016-01-31,Twitter for iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,Kobe,Not Identified,M,327.0,1617.0,1.0,1.0,Low,groenendael,0.550796,Sun
693642232151285760,2016-01-31,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,Freddery,Not Identified,M,375.0,2343.0,1.0,0.9,Low,Scottish_deerhound,0.111893,Sun
693629975228977152,2016-01-31,Twitter for iPhone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,none,pupper,,719.0,2255.0,1.0,1.2,Above Average,pug,0.841987,Sun
693622659251335168,2016-01-31,Twitter for iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,none,Not Identified,,336.0,1414.0,1.0,1.0,Low,malamute,0.449298,Sun
693280720173801472,2016-01-30,Twitter for iPhone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,Sadie,Not Identified,F,1117.0,3077.0,1.0,1.0,Low,Labrador_retriever,0.340008,Sat
693262851218264065,2016-01-30,Twitter for iPhone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,none,pupper,,450.0,2037.0,1.0,1.1,Below Average,golden_retriever,0.989333,Sat
693231807727280129,2016-01-30,Twitter for iPhone,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",Bodie,Not Identified,M,668.0,2645.0,1.0,0.9,Low,vizsla,0.8764129999999999,Sat
693155686491000832,2016-01-29,Twitter for iPhone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,Dunkin,Not Identified,M,2887.0,7246.0,3.0,1.2,Above Average,Shih-Tzu,0.69748,Fri
693109034023534592,2016-01-29,Twitter for iPhone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",none,Not Identified,,548.0,1556.0,1.0,1.1,Below Average,cocker_spaniel,0.740013,Fri
693095443459342336,2016-01-29,Twitter for iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,Milo,pupper,M,403.0,1695.0,1.0,1.0,Low,Yorkshire_terrier,0.0334878,Fri
692919143163629568,2016-01-29,Twitter for iPhone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,none,Not Identified,,693.0,2494.0,1.0,0.9,Low,Saint_Bernard,0.612635,Fri
692905862751522816,2016-01-29,Twitter for iPhone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,Wally,pupper,M,786.0,2230.0,1.0,1.0,Low,Mexican_hairless,0.162638,Fri
692901601640583168,2016-01-29,Twitter for iPhone,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",none,Not Identified,,535.0,1610.0,1.0,1.0,Low,soft-coated_wheaten_terrier,0.403496,Fri
692894228850999298,2016-01-29,Twitter for iPhone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,Tupawc,Not Identified,M,713.0,2074.0,1.0,1.0,Low,German_short-haired_pointer,0.876977,Fri
692828166163931137,2016-01-28,Twitter for iPhone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,none,pupper,,793.0,2651.0,1.0,1.2,Above Average,Samoyed,0.985857,Thu
692752401762250755,2016-01-28,Twitter for iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",none,pupper,M,3291.0,6265.0,1.0,1.3,High,Samoyed,0.471276,Thu
